Cliende ID;Idade;Item Comprado;Categoria;Valor Compra;Cidade;Método Pagamento
3358;41;Moletom com capuz;Roupas;67;Maranhão;Cartão de crédito
3359;56;Camiseta;Roupas;59;Minas Gerais;Dinheiro
3360;43;Óculos de sol;Acessórios;74;Goiás;Cartão de débito
3361;22;Jaqueta;Agasalhos;81;Rio Grande do Sul;Dinheiro
3362;47;Sapato;Calçados;26;Santa Catarina;Cartão de crédito
3363;50;Bolsa;Acessórios;61;Minas Gerais;Cartão de crédito
3364;58;Blusão;Roupas;23;São Paulo;Transferência bancária
3365;50;Lenço;Acessórios;33;Amazonas;Cartão de crédito
3366;43;Saia;Roupas;58;Minas Gerais;Cartão de crédito
3367;38;Luva;Acessórios;65;Rio de Janeiro;Cartão de débito
3368;44;Camiseta;Roupas;48;Minas Gerais;Cartão de crédito
3369;30;Sandália;Calçados;25;Mato Grosso do Sul;Transferência bancária
3370;47;Blusão;Roupas;51;Roraima;Dinheiro
3371;30;Cinto;Acessórios;31;Pernambuco;Dinheiro
3372;49;Moletom com capuz;Roupas;99;Sergipe;Pix
3373;56;Meia;Roupas;25;Rio de Janeiro;Cartão de crédito
3374;70;Sandália;Calçados;52;Rio Grande do Sul;Cartão de débito
3375;22;Blusa;Roupas;47;Mato Grosso do Sul;Cartão de débito
3376;51;Bota;Calçados;98;São Paulo;Cartão de crédito
3377;22;Chapéu;Acessórios;46;São Paulo;Dinheiro
3378;37;Camiseta;Roupas;32;Rio Grande do Norte;Pix
3379;49;Shorts;Roupas;75;Rio Grande do Sul;Dinheiro
3380;61;Bolsa;Acessórios;51;Minas Gerais;Dinheiro
3381;41;Vestido;Roupas;52;Alagoas;Pix
3382;57;Chapéu;Acessórios;66;Rio Grande do Sul;Cartão de crédito
3383;34;Blusão;Roupas;35;Mato Grosso do Sul;Transferência bancária
3384;27;Casaco;Agasalhos;43;Mato Grosso do Sul;Cartão de crédito
3385;39;Moletom com capuz;Roupas;24;Rio Grande do Sul;Cartão de crédito
3386;62;Jóia;Acessórios;83;Ceará;Cartão de crédito
3387;34;Camiseta;Roupas;62;Rio Grande do Sul;Dinheiro
3388;53;Calça comprida;Roupas;78;Rio de Janeiro;Cartão de crédito
3389;35;Blusão;Roupas;61;Santa Catarina;Cartão de crédito
3390;38;Calça comprida;Roupas;57;Rio de Janeiro;Cartão de crédito
3391;32;Meia;Roupas;70;Amazonas;Pix
3392;47;Moletom com capuz;Roupas;57;Rondônia;Cartão de débito
3393;53;Lenço;Acessórios;74;Rio de Janeiro;Cartão de crédito
3394;60;Vestido;Roupas;90;Ceará;Cartão de débito
3395;31;Sandália;Calçados;98;Rio Grande do Sul;Pix
3396;44;Vestido;Roupas;43;Sergipe;Cartão de débito
3397;29;Calça comprida;Roupas;37;Minas Gerais;Pix
3398;19;Blusa;Roupas;38;Rio de Janeiro;Transferência bancária
3399;54;Calça jeans;Roupas;60;Rondônia;Dinheiro
3400;40;Calça comprida;Roupas;55;Rondônia;Cartão de débito
3401;39;Óculos de sol;Acessórios;51;Mato Grosso do Sul;Cartão de crédito
3402;44;Mochila;Acessórios;71;Mato Grosso do Sul;Cartão de crédito
3403;22;Moletom com capuz;Roupas;61;Pará;Pix
3404;30;Bota;Calçados;65;Pernambuco;Dinheiro
3405;69;Luva;Acessórios;34;Sergipe;Cartão de crédito
3406;28;Blusa;Roupas;87;Pará;Transferência bancária
3407;57;Blusão;Roupas;79;Mato Grosso do Sul;Cartão de crédito
3408;46;Vestido;Roupas;46;Minas Gerais;Dinheiro
3409;48;Meia;Roupas;72;Rondônia;Transferência bancária
3410;24;Camiseta;Roupas;93;Rio Grande do Sul;Cartão de crédito
3411;50;Sandália;Calçados;76;São Paulo;Transferência bancária
3412;29;Sapato;Calçados;56;Distrito Federal;Dinheiro
3413;61;Sandália;Calçados;83;Paraíba;Cartão de crédito
3414;34;Luva;Acessórios;90;Mato Grosso do Sul;Pix
3415;27;Bota;Calçados;94;São Paulo;Transferência bancária
3416;38;Blusa;Roupas;68;Distrito Federal;Transferência bancária
3417;25;Sandália;Calçados;53;Minas Gerais;Transferência bancária
3418;54;Casaco;Agasalhos;35;Piauí;Cartão de débito
3419;53;Jaqueta;Agasalhos;30;Sergipe;Cartão de débito
3420;23;Jóia;Acessórios;26;Amapá;Cartão de crédito
3421;19;Chapéu;Acessórios;60;Rio Grande do Norte;Pix
3422;57;Sapato;Calçados;30;Rio de Janeiro;Pix
3423;19;Casaco;Agasalhos;91;Distrito Federal;Cartão de crédito
3424;33;Bota;Calçados;71;Piauí;Pix
3425;33;Lenço;Acessórios;64;Santa Catarina;Cartão de crédito
3426;38;Chapéu;Acessórios;54;Rio Grande do Sul;Cartão de débito
3427;47;Meia;Roupas;35;Amazonas;Cartão de crédito
3428;39;Camiseta;Roupas;38;Rio Grande do Sul;Dinheiro
3429;32;Jóia;Acessórios;69;Pará;Cartão de crédito
3430;27;Saia;Roupas;96;Amazonas;Cartão de débito
3431;67;Meia;Roupas;73;Rondônia;Transferência bancária
3432;46;Cinto;Acessórios;49;Bahia;Cartão de crédito
3433;36;Bota;Calçados;44;São Paulo;Pix
3434;62;Meia;Roupas;93;Amazonas;Pix
3435;31;Calça comprida;Roupas;72;São Paulo;Cartão de crédito
3436;68;Meia;Roupas;91;Rondônia;Cartão de débito
3437;57;Cinto;Acessórios;83;Mato Grosso do Sul;Transferência bancária
3438;22;Jaqueta;Agasalhos;62;Paraná;Pix
3439;26;Camiseta;Roupas;71;Rio Grande do Norte;Cartão de crédito
3440;43;Luva;Acessórios;93;Mato Grosso;Cartão de crédito
3441;45;Bolsa;Acessórios;63;Espírito Santo;Pix
3442;64;Blusão;Roupas;96;Minas Gerais;Cartão de crédito
3443;28;Saia;Roupas;78;Rio Grande do Sul;Pix
3444;47;Vestido;Roupas;24;Minas Gerais;Dinheiro
3445;53;Calça comprida;Roupas;63;Ceará;Transferência bancária
3446;42;Chapéu;Acessórios;58;Santa Catarina;Cartão de débito
3447;51;Bota;Calçados;55;Pará;Dinheiro
3448;62;Sandália;Calçados;58;Maranhão;Transferência bancária
3449;18;Casaco;Agasalhos;28;Rio Grande do Norte;Transferência bancária
3450;48;Blusa;Roupas;37;Bahia;Dinheiro
3451;20;Shorts;Roupas;78;Rio Grande do Sul;Pix
3452;32;Blusa;Roupas;73;Mato Grosso do Sul;Cartão de crédito
3453;26;Jaqueta;Agasalhos;20;Paraná;Cartão de crédito
3454;31;Camiseta;Roupas;60;Minas Gerais;Cartão de crédito
3455;55;Bolsa;Acessórios;71;Pará;Pix
3456;49;Camiseta;Roupas;89;São Paulo;Cartão de crédito
3457;42;Moletom com capuz;Roupas;53;Rio Grande do Sul;Cartão de crédito
3458;64;Jóia;Acessórios;87;Espírito Santo;Dinheiro
3459;68;Jóia;Acessórios;37;Amapá;Cartão de crédito
3460;68;Moletom com capuz;Roupas;37;São Paulo;Pix
3461;41;Lenço;Acessórios;78;Paraíba;Transferência bancária
3462;51;Sapato;Calçados;23;Acre;Dinheiro
3463;44;Calça jeans;Roupas;73;Rio Grande do Sul;Cartão de crédito
3464;27;Jóia;Acessórios;27;Roraima;Pix
3465;36;Casaco;Agasalhos;59;Minas Gerais;Pix
3466;19;Mochila;Acessórios;53;Paraná;Cartão de débito
3467;49;Meia;Roupas;42;Espírito Santo;Transferência bancária
3468;18;Lenço;Acessórios;45;Rio Grande do Sul;Cartão de crédito
3469;36;Óculos de sol;Acessórios;89;São Paulo;Cartão de débito
3470;36;Meia;Roupas;85;Alagoas;Dinheiro
3471;19;Casaco;Agasalhos;69;Amapá;Dinheiro
3472;43;Sandália;Calçados;66;Rio de Janeiro;Dinheiro
3473;31;Blusa;Roupas;42;Bahia;Cartão de débito
3474;63;Vestido;Roupas;40;Bahia;Dinheiro
3475;41;Calça comprida;Roupas;82;Roraima;Cartão de crédito
3476;48;Tênis;Calçados;88;Sergipe;Dinheiro
3477;68;Bota;Calçados;99;Sergipe;Dinheiro
3478;53;Bolsa;Acessórios;85;Rio Grande do Norte;Cartão de débito
3479;36;Bolsa;Acessórios;57;Ceará;Pix
3480;46;Blusão;Roupas;56;Distrito Federal;Dinheiro
3481;21;Sandália;Calçados;79;Goiás;Pix
3482;52;Meia;Roupas;67;São Paulo;Cartão de débito
3483;66;Luva;Acessórios;61;Mato Grosso;Cartão de débito
3484;19;Moletom com capuz;Roupas;37;Rio Grande do Sul;Cartão de crédito
3485;44;Vestido;Roupas;75;Pernambuco;Cartão de crédito
3486;50;Camiseta;Roupas;21;Piauí;Cartão de débito
3487;51;Shorts;Roupas;89;Rio de Janeiro;Pix
3488;25;Sandália;Calçados;24;Amapá;Transferência bancária
3489;62;Blusão;Roupas;27;Mato Grosso do Sul;Dinheiro
3490;48;Vestido;Roupas;26;Mato Grosso;Pix
3491;62;Bota;Calçados;82;Amazonas;Cartão de crédito
3492;22;Calça comprida;Roupas;28;Roraima;Dinheiro
3493;48;Luva;Acessórios;65;Santa Catarina;Transferência bancária
3494;48;Calça comprida;Roupas;82;Bahia;Cartão de crédito
3495;62;Lenço;Acessórios;38;Pará;Pix
3496;24;Shorts;Roupas;33;Bahia;Dinheiro
3497;39;Sapato;Calçados;38;Mato Grosso;Pix
3498;35;Bolsa;Acessórios;48;Sergipe;Cartão de crédito
3499;47;Sandália;Calçados;35;Rio Grande do Norte;Transferência bancária
3500;22;Meia;Roupas;29;Rio de Janeiro;Pix
3501;38;Camiseta;Roupas;48;Amazonas;Cartão de débito
3502;53;Sapato;Calçados;87;Mato Grosso do Sul;Transferência bancária
3503;31;Mochila;Acessórios;62;Piauí;Transferência bancária
3504;31;Camiseta;Roupas;96;Mato Grosso do Sul;Dinheiro
3505;65;Bolsa;Acessórios;41;Mato Grosso;Cartão de crédito
3506;48;Jóia;Acessórios;42;Paraíba;Transferência bancária
3507;18;Camiseta;Roupas;57;Pernambuco;Dinheiro
3508;46;Bolsa;Acessórios;65;Sergipe;Cartão de crédito
3509;52;Calça comprida;Roupas;54;Rio de Janeiro;Transferência bancária
3510;50;Camiseta;Roupas;22;São Paulo;Cartão de crédito
3511;49;Tênis;Calçados;96;Rio de Janeiro;Cartão de crédito
3512;69;Jóia;Acessórios;81;Espírito Santo;Cartão de crédito
3513;36;Camiseta;Roupas;46;Rio Grande do Norte;Cartão de débito
3514;30;Blusa;Roupas;74;Amazonas;Cartão de crédito
3515;25;Tênis;Calçados;50;Bahia;Dinheiro
3516;19;Vestido;Roupas;80;Santa Catarina;Cartão de débito
3517;34;Bota;Calçados;56;Sergipe;Pix
3518;29;Saia;Roupas;69;Minas Gerais;Cartão de débito
3519;50;Camiseta;Roupas;97;Sergipe;Pix
3520;31;Shorts;Roupas;66;São Paulo;Transferência bancária
3521;41;Chapéu;Acessórios;70;Bahia;Transferência bancária
3522;52;Sapato;Calçados;50;Espírito Santo;Cartão de crédito
3523;27;Calça comprida;Roupas;85;Rio de Janeiro;Dinheiro
3524;49;Mochila;Acessórios;59;Mato Grosso do Sul;Dinheiro
3525;69;Calça comprida;Roupas;74;Rio Grande do Sul;Cartão de crédito
3526;45;Óculos de sol;Acessórios;38;Acre;Transferência bancária
3527;20;Blusão;Roupas;99;Piauí;Pix
3528;25;Blusa;Roupas;97;Pará;Dinheiro
3529;38;Lenço;Acessórios;67;Roraima;Pix
3530;55;Camiseta;Roupas;20;Rondônia;Transferência bancária
3531;62;Óculos de sol;Acessórios;45;Paraná;Pix
3532;54;Sapato;Calçados;52;Alagoas;Dinheiro
3533;61;Calça comprida;Roupas;68;São Paulo;Cartão de crédito
3534;50;Tênis;Calçados;98;Rio Grande do Sul;Cartão de crédito
3535;65;Sapato;Calçados;83;Mato Grosso do Sul;Dinheiro
3536;68;Shorts;Roupas;51;Espírito Santo;Cartão de débito
3537;55;Bolsa;Acessórios;21;Rio Grande do Sul;Cartão de crédito
3538;57;Bolsa;Acessórios;92;Bahia;Cartão de crédito
3539;56;Sapato;Calçados;63;Paraná;Cartão de crédito
3540;29;Jóia;Acessórios;56;Distrito Federal;Cartão de crédito
3541;24;Shorts;Roupas;95;Mato Grosso do Sul;Transferência bancária
3542;59;Blusa;Roupas;66;Rio Grande do Sul;Pix
3543;62;Casaco;Agasalhos;28;Mato Grosso;Cartão de crédito
3544;58;Chapéu;Acessórios;83;Sergipe;Pix
3545;64;Meia;Roupas;55;São Paulo;Dinheiro
3546;48;Sandália;Calçados;28;São Paulo;Cartão de débito
3547;60;Lenço;Acessórios;79;Bahia;Transferência bancária
3548;52;Lenço;Acessórios;31;Rio de Janeiro;Cartão de crédito
3549;63;Blusa;Roupas;37;Minas Gerais;Cartão de débito
3550;44;Camiseta;Roupas;34;Amazonas;Transferência bancária
3551;63;Sapato;Calçados;74;Amapá;Dinheiro
3552;66;Luva;Acessórios;31;Rondônia;Cartão de crédito
3553;22;Óculos de sol;Acessórios;66;Rio Grande do Norte;Pix
3554;62;Sapato;Calçados;99;Rio Grande do Sul;Transferência bancária
3555;39;Vestido;Roupas;55;Pará;Cartão de crédito
3556;25;Blusa;Roupas;23;Mato Grosso do Sul;Dinheiro
3557;70;Blusão;Roupas;88;Ceará;Dinheiro
3558;52;Jaqueta;Agasalhos;26;Mato Grosso do Sul;Pix
3559;68;Mochila;Acessórios;94;Amazonas;Cartão de crédito
3560;18;Shorts;Roupas;25;Minas Gerais;Cartão de crédito
3561;18;Meia;Roupas;96;Bahia;Cartão de crédito
3562;63;Tênis;Calçados;29;Rio de Janeiro;Cartão de crédito
3563;47;Tênis;Calçados;36;Espírito Santo;Transferência bancária
3564;43;Blusa;Roupas;90;Roraima;Cartão de crédito
3565;60;Luva;Acessórios;38;Pernambuco;Cartão de crédito
3566;49;Bolsa;Acessórios;52;Rio de Janeiro;Pix
3567;28;Calça jeans;Roupas;88;Amazonas;Cartão de crédito
3568;32;Lenço;Acessórios;56;Bahia;Cartão de crédito
3569;29;Sandália;Calçados;71;Maranhão;Pix
3570;35;Sandália;Calçados;94;Amazonas;Transferência bancária
3571;23;Vestido;Roupas;97;Pará;Cartão de débito
3572;70;Saia;Roupas;27;Alagoas;Transferência bancária
3573;23;Shorts;Roupas;28;Ceará;Cartão de crédito
3574;43;Calça jeans;Roupas;67;São Paulo;Pix
3575;29;Meia;Roupas;70;Distrito Federal;Transferência bancária
3576;61;Casaco;Agasalhos;95;Rio Grande do Norte;Cartão de crédito
3577;29;Bota;Calçados;24;Roraima;Cartão de crédito
3578;66;Cinto;Acessórios;35;Tocantins;Transferência bancária
3579;46;Sapato;Calçados;22;Bahia;Transferência bancária
3580;34;Lenço;Acessórios;66;Ceará;Cartão de crédito
3581;51;Blusa;Roupas;83;Goiás;Dinheiro
3582;26;Vestido;Roupas;95;Bahia;Cartão de crédito
3583;23;Shorts;Roupas;41;São Paulo;Pix
3584;52;Blusa;Roupas;77;Ceará;Cartão de crédito
3585;39;Tênis;Calçados;52;Santa Catarina;Cartão de débito
3586;39;Luva;Acessórios;41;Distrito Federal;Cartão de crédito
3587;33;Moletom com capuz;Roupas;28;Mato Grosso;Pix
3588;33;Blusão;Roupas;90;Rio Grande do Sul;Cartão de débito
3589;23;Óculos de sol;Acessórios;55;Rio Grande do Sul;Dinheiro
3590;31;Cinto;Acessórios;73;Goiás;Dinheiro
3591;27;Vestido;Roupas;87;Santa Catarina;Cartão de crédito
3592;48;Jaqueta;Agasalhos;89;Santa Catarina;Transferência bancária
3593;61;Bota;Calçados;82;Rio de Janeiro;Cartão de crédito
3594;63;Sandália;Calçados;80;Acre;Pix
3595;19;Lenço;Acessórios;87;Minas Gerais;Cartão de crédito
3596;21;Blusa;Roupas;41;Santa Catarina;Pix
3597;28;Moletom com capuz;Roupas;83;Sergipe;Dinheiro
3598;29;Óculos de sol;Acessórios;71;Bahia;Transferência bancária
3599;23;Moletom com capuz;Roupas;76;São Paulo;Transferência bancária
3600;37;Lenço;Acessórios;34;Bahia;Dinheiro
3601;67;Vestido;Roupas;81;Sergipe;Dinheiro
3602;34;Camiseta;Roupas;47;Rio de Janeiro;Pix
3603;58;Saia;Roupas;36;Acre;Cartão de débito
3604;45;Calça jeans;Roupas;51;Pará;Dinheiro
3605;63;Moletom com capuz;Roupas;86;Pará;Cartão de débito
3606;68;Calça jeans;Roupas;41;Minas Gerais;Transferência bancária
3607;41;Sandália;Calçados;90;Rio Grande do Sul;Cartão de crédito
3608;50;Chapéu;Acessórios;93;Bahia;Cartão de crédito
3609;24;Luva;Acessórios;56;Minas Gerais;Dinheiro
3610;21;Meia;Roupas;39;Bahia;Cartão de débito
3611;18;Jaqueta;Agasalhos;86;Rio Grande do Sul;Transferência bancária
3612;63;Camiseta;Roupas;82;Pará;Cartão de crédito
3613;47;Sandália;Calçados;29;Rio Grande do Sul;Dinheiro
3614;58;Chapéu;Acessórios;27;Rio Grande do Sul;Cartão de crédito
3615;46;Luva;Acessórios;25;Mato Grosso do Sul;Transferência bancária
3616;35;Vestido;Roupas;31;São Paulo;Cartão de crédito
3617;42;Moletom com capuz;Roupas;23;São Paulo;Cartão de débito
3618;48;Cinto;Acessórios;47;Rio Grande do Norte;Cartão de débito
3619;28;Luva;Acessórios;67;Mato Grosso do Sul;Pix
3620;44;Lenço;Acessórios;75;Rio de Janeiro;Cartão de crédito
3621;60;Sandália;Calçados;82;Pará;Cartão de crédito
3622;38;Tênis;Calçados;32;Rio de Janeiro;Dinheiro
3623;46;Vestido;Roupas;41;São Paulo;Cartão de crédito
3624;39;Jóia;Acessórios;89;Maranhão;Pix
3625;22;Chapéu;Acessórios;82;Rio Grande do Sul;Transferência bancária
3626;44;Lenço;Acessórios;99;Pernambuco;Pix
3627;69;Blusa;Roupas;98;Espírito Santo;Cartão de crédito
3628;39;Cinto;Acessórios;54;Mato Grosso do Sul;Dinheiro
3629;53;Blusa;Roupas;88;Bahia;Cartão de crédito
3630;52;Camiseta;Roupas;43;Bahia;Cartão de débito
3631;65;Chapéu;Acessórios;73;Paraná;Dinheiro
3632;48;Chapéu;Acessórios;50;Rio de Janeiro;Cartão de crédito
3633;27;Tênis;Calçados;73;Minas Gerais;Cartão de débito
3634;39;Luva;Acessórios;51;Rondônia;Transferência bancária
3635;59;Meia;Roupas;22;São Paulo;Pix
3636;52;Sandália;Calçados;32;Sergipe;Cartão de crédito
3637;50;Sandália;Calçados;38;São Paulo;Dinheiro
3638;32;Bota;Calçados;66;Minas Gerais;Cartão de crédito
3639;40;Mochila;Acessórios;20;Bahia;Pix
3640;26;Casaco;Agasalhos;44;Pernambuco;Cartão de crédito
3641;47;Óculos de sol;Acessórios;31;Rio Grande do Sul;Pix
3642;51;Jaqueta;Agasalhos;45;Distrito Federal;Transferência bancária
3643;47;Vestido;Roupas;71;Ceará;Pix
3644;53;Lenço;Acessórios;96;Minas Gerais;Cartão de débito
3645;35;Blusa;Roupas;32;Maranhão;Cartão de crédito
3646;38;Mochila;Acessórios;90;Sergipe;Cartão de crédito
3647;69;Jóia;Acessórios;68;Mato Grosso do Sul;Cartão de débito
3648;47;Shorts;Roupas;45;Bahia;Transferência bancária
3649;31;Saia;Roupas;67;Distrito Federal;Dinheiro
3650;68;Saia;Roupas;57;Rio Grande do Sul;Cartão de crédito
3651;51;Calça jeans;Roupas;60;São Paulo;Pix
3652;20;Bolsa;Acessórios;32;Ceará;Cartão de crédito
3653;27;Bolsa;Acessórios;29;Rio Grande do Norte;Cartão de débito
3654;67;Casaco;Agasalhos;20;Rio Grande do Sul;Cartão de crédito
3655;21;Jóia;Acessórios;98;Maranhão;Cartão de crédito
3656;20;Blusão;Roupas;27;Acre;Cartão de crédito
3657;35;Jaqueta;Agasalhos;67;Alagoas;Cartão de crédito
3658;58;Sapato;Calçados;82;Minas Gerais;Cartão de débito
3659;28;Camiseta;Roupas;72;Espírito Santo;Pix
3660;27;Sandália;Calçados;77;Pernambuco;Transferência bancária
3661;19;Sapato;Calçados;74;Maranhão;Transferência bancária
3662;63;Sandália;Calçados;39;Bahia;Cartão de crédito
3663;69;Shorts;Roupas;80;Ceará;Cartão de débito
3664;65;Mochila;Acessórios;59;Santa Catarina;Cartão de crédito
3665;63;Jaqueta;Agasalhos;68;Tocantins;Cartão de débito
3666;28;Meia;Roupas;77;Rio de Janeiro;Cartão de crédito
3667;67;Jóia;Acessórios;50;Minas Gerais;Dinheiro
3668;51;Calça comprida;Roupas;45;Pará;Cartão de crédito
3669;59;Blusa;Roupas;71;Rio Grande do Sul;Cartão de crédito
3670;25;Meia;Roupas;52;Pará;Pix
3671;31;Sapato;Calçados;50;Rio Grande do Sul;Pix
3672;62;Bolsa;Acessórios;66;Pernambuco;Cartão de crédito
3673;51;Sandália;Calçados;81;Distrito Federal;Pix
3674;32;Meia;Roupas;28;Ceará;Transferência bancária
3675;35;Bolsa;Acessórios;65;Pará;Cartão de crédito
3676;70;Chapéu;Acessórios;80;Rio Grande do Sul;Transferência bancária
3677;19;Jóia;Acessórios;94;São Paulo;Pix
3678;32;Mochila;Acessórios;30;Rio Grande do Sul;Dinheiro
3679;56;Camiseta;Roupas;45;Rio Grande do Sul;Transferência bancária
3680;53;Casaco;Agasalhos;91;Mato Grosso;Dinheiro
3681;22;Óculos de sol;Acessórios;36;Paraná;Cartão de débito
3682;26;Luva;Acessórios;73;São Paulo;Cartão de débito
3683;42;Camiseta;Roupas;60;Acre;Cartão de crédito
3684;30;Meia;Roupas;77;Espírito Santo;Cartão de crédito
3685;29;Saia;Roupas;86;Rio de Janeiro;Cartão de crédito
3686;47;Shorts;Roupas;42;Minas Gerais;Dinheiro
3687;59;Sandália;Calçados;70;Pará;Dinheiro
3688;34;Camiseta;Roupas;44;Maranhão;Transferência bancária
3689;52;Óculos de sol;Acessórios;91;Amapá;Dinheiro
3690;47;Jóia;Acessórios;30;Sergipe;Transferência bancária
3691;24;Blusa;Roupas;23;Bahia;Transferência bancária
3692;63;Sandália;Calçados;21;Rio Grande do Sul;Pix
3693;59;Casaco;Agasalhos;34;Minas Gerais;Dinheiro
3694;66;Blusa;Roupas;46;Santa Catarina;Cartão de crédito
3695;45;Blusão;Roupas;41;Ceará;Pix
3696;38;Saia;Roupas;33;Santa Catarina;Transferência bancária
3697;63;Blusa;Roupas;48;São Paulo;Transferência bancária
3698;55;Moletom com capuz;Roupas;66;Rio de Janeiro;Dinheiro
3699;25;Saia;Roupas;54;São Paulo;Cartão de crédito
3700;51;Mochila;Acessórios;55;Paraná;Transferência bancária
3701;28;Bolsa;Acessórios;84;Alagoas;Transferência bancária
3702;46;Sandália;Calçados;66;Bahia;Dinheiro
3703;58;Sapato;Calçados;65;Sergipe;Cartão de crédito
3704;30;Sandália;Calçados;83;Rio Grande do Sul;Pix
3705;68;Óculos de sol;Acessórios;61;Tocantins;Cartão de crédito
3706;28;Saia;Roupas;65;Sergipe;Cartão de débito
3707;26;Sandália;Calçados;55;Bahia;Dinheiro
3708;35;Luva;Acessórios;79;Pernambuco;Cartão de crédito
3709;40;Moletom com capuz;Roupas;96;Sergipe;Pix
3710;31;Meia;Roupas;43;Minas Gerais;Pix
3711;60;Jóia;Acessórios;40;Mato Grosso;Transferência bancária
3712;69;Chapéu;Acessórios;62;Rio Grande do Sul;Dinheiro
3713;51;Blusa;Roupas;72;Amazonas;Pix
3714;49;Sapato;Calçados;87;Ceará;Cartão de débito
3715;18;Chapéu;Acessórios;31;Distrito Federal;Cartão de crédito
3716;63;Óculos de sol;Acessórios;34;Mato Grosso do Sul;Transferência bancária
3717;57;Camiseta;Roupas;53;Rio Grande do Sul;Cartão de débito
3718;45;Camiseta;Roupas;85;Espírito Santo;Transferência bancária
